3490	12.5842
3491	12.5913
3492	12.5983
3493	12.6053
3494	12.6123
3495	12.6193
3496	12.6263
3497	12.6333
3498	12.6403
3499	12.6474
3500	12.6544
3501	12.6614
3502	12.6684
3503	12.6754
3504	12.6824
3505	12.6894
3506	12.6963
3507	12.7033
3508	12.7103
3509	12.7173
3510	12.7243
3511	12.7313
3512	12.7383
3513	12.7453
3514	12.7522
3515	12.7592
3516	12.7662
3517	12.7732
3518	12.7801
3519	12.7871
3520	12.7941
3521	12.8010
3522	12.8080
3523	12.8150
3524	12.8219
3525	12.8289
3526	12.8359
3527	12.8428
3528	12.8498
3529	12.8567
3530	12.8637
3531	12.8706
3532	12.8776
3533	12.8845
3534	12.8915
3535	12.8984
3536	12.9054
3537	12.9123
3538	12.9193
3539	12.9262
3540	12.9331
3541	12.9401
3542	12.9470
3543	12.9539
3544	12.9609
3545	12.9678
3546	12.9747
3547	12.9816
3548	12.9886
3549	12.9955
3550	13.0024
3551	13.0093
3552	13.0163
3553	13.0232
3554	13.0301
3555	13.0370
3556	13.0439
3557	13.0508
3558	13.0577
3559	13.0646
3560	13.0715
3561	13.0784
3562	13.0853
3563	13.0922
3564	13.0991
3565	13.1060
3566	13.1129
3567	13.1198
3568	13.1267
3569	13.1336
3570	13.1405
3571	13.1474
3572	13.1543
3573	13.1612
3574	13.1681
3575	13.1749
3576	13.1818
3577	13.1887
3578	13.1956
3579	13.2025
3580	13.2093
3581	13.2162
3582	13.2231
3583	13.2299
3584	13.2368
3585	13.2437
3586	13.2505
3587	13.2574
3588	13.2643
3589	13.2711
3590	13.2780
3591	13.2849
3592	13.2917
3593	13.2986
3594	13.3054
3595	13.3123
3596	13.3191
3597	13.3260
3598	13.3328
3599	13.3397
3600	13.3465
3601	13.3534
3602	13.3602
3603	13.3670
3604	13.3739
3605	13.3807
3606	13.3876
3607	13.3944
3608	13.4012
3609	13.4081
3610	13.4149
3611	13.4217
3612	13.4285
3613	13.4354
3614	13.4422
3615	13.4490
3616	13.4558
3617	13.4627
3618	13.4695
3619	13.4763
3620	13.4831
3621	13.4899
3622	13.4968
3623	13.5036
3624	13.5104
3625	13.5172
3626	13.5240
3627	13.5308
3628	13.5376
3629	13.5444
3630	13.5512
3631	13.5580
3632	13.5648
3633	13.5716
3634	13.5784
3635	13.5852
3636	13.5920
3637	13.5988
3638	13.6056
3639	13.6124
3640	13.6192
3641	13.6260
3642	13.6327
3643	13.6395
3644	13.6463
3645	13.6531
3646	13.6599
3647	13.6667
3648	13.6734
3649	13.6802
3650	13.6870
3651	13.6938
3652	13.7005
3653	13.7073
3654	13.7141
3655	13.7209
3656	13.7276
3657	13.7344
3658	13.7412
3659	13.7479
3660	13.7547
3661	13.7615
3662	13.7682
3663	13.7750
3664	13.7817
3665	13.7885
3666	13.7952
3667	13.8020
3668	13.8088
3669	13.8155
3670	13.8223
3671	13.8290
3672	13.8358
3673	13.8425
3674	13.8492
3675	13.8560
3676	13.8627
3677	13.8695
3678	13.8762
3679	13.8830
3680	13.8897
3681	13.8964
3682	13.9032
3683	13.9099
3684	13.9166
3685	13.9234
3686	13.9301
3687	13.9368
3688	13.9436
3689	13.9503
3690	13.9570
3691	13.9637
3692	13.9705
3693	13.9772
3694	13.9839
3695	13.9906
3696	13.9973
3697	14.0041
3698	14.0108
3699	14.0175
3700	14.0242
3701	14.0309
3702	14.0376
3703	14.0443
3704	14.0511
3705	14.0578
3706	14.0645
3707	14.0712
3708	14.0779
3709	14.0846
3710	14.0913
3711	14.0980
3712	14.1047
3713	14.1114
3714	14.1181
3715	14.1248
3716	14.1315
3717	14.1382
3718	14.1449
3719	14.1516
3720	14.1583
3721	14.1649
3722	14.1716
3723	14.1783
3724	14.1850
3725	14.1917
3726	14.1984
3727	14.2051
3728	14.2118
3729	14.2184
3730	14.2251
3731	14.2318
3732	14.2385
3733	14.2452
3734	14.2518
3735	14.2585
3736	14.2652
3737	14.2718
3738	14.2785
3739	14.2852
3740	14.2919
3741	14.2985
3742	14.3052
3743	14.3119
3744	14.3185
3745	14.3252
3746	14.3319
3747	14.3385
3748	14.3452
3749	14.3518
3750	14.3585
3751	14.3652
3752	14.3718
3753	14.3785
3754	14.3851
3755	14.3918
3756	14.3984
3757	14.4051
3758	14.4117
3759	14.4184
3760	14.4250
3761	14.4317
3762	14.4383
3763	14.4450
3764	14.4516
3765	14.4583
3766	14.4649
3767	14.4716
3768	14.4782
3769	14.4848
3770	14.4915
3771	14.4981
3772	14.5048
3773	14.5114
3774	14.5180
3775	14.5247
3776	14.5313
3777	14.5379
3778	14.5446
3779	14.5512
3780	14.5578
3781	14.5645
3782	14.5711
3783	14.5777
3784	14.5843
3785	14.5910
3786	14.5976
3787	14.6042
3788	14.6108
3789	14.6174
3790	14.6241
3791	14.6307
3792	14.6373
3793	14.6439
3794	14.6505
3795	14.6572
3796	14.6638
3797	14.6704
3798	14.6770
3799	14.6836
3800	14.6902
3801	14.6968
3802	14.7034
3803	14.7101
3804	14.7167
3805	14.7233
3806	14.7299
3807	14.7365
3808	14.7431
3809	14.7497
3810	14.7563
3811	14.7629
3812	14.7695
3813	14.7761
3814	14.7827
3815	14.7893
3816	14.7959
3817	14.8025
3818	14.8091
3819	14.8157
3820	14.8223
3821	14.8289
3822	14.8355
3823	14.8420
3824	14.8486
3825	14.8552
3826	14.8618
3827	14.8684
3828	14.8750
3829	14.8816
3830	14.8882
3831	14.8947
3832	14.9013
3833	14.9079
3834	14.9145
3835	14.9211
3836	14.9277
3837	14.9342
3838	14.9408
3839	14.9474
3840	14.9540
3841	14.9606
3842	14.9671
3843	14.9737
3844	14.9803
3845	14.9869
3846	14.9934
3847	15.0000
3848	15.0066
3849	15.0131
3850	15.0197
3851	15.0263
3852	15.0328
3853	15.0394
3854	15.0460
3855	15.0525
3856	15.0591
3857	15.0656
3858	15.0722
3859	15.0787
3860	15.0853
3861	15.0918
3862	15.0984
3863	15.1049
3864	15.1115
3865	15.1180
3866	15.1245
3867	15.1311
3868	15.1376
3869	15.1441
3870	15.1507
3871	15.1572
3872	15.1637
3873	15.1703
3874	15.1768
3875	15.1833
3876	15.1898
3877	15.1964
3878	15.2029
3879	15.2094
3880	15.2159
3881	15.2224
3882	15.2289
3883	15.2354
3884	15.2419
3885	15.2484
3886	15.2549
3887	15.2614
3888	15.2679
3889	15.2744
3890	15.2809
3891	15.2874
3892	15.2939
3893	15.3004
3894	15.3069
3895	15.3134
3896	15.3199
3897	15.3264
3898	15.3328
3899	15.3393
3900	15.3458
3901	15.3523
3902	15.3588
3903	15.3652
3904	15.3717
3905	15.3782
3906	15.3846
3907	15.3911
3908	15.3976
3909	15.4040
3910	15.4105
3911	15.4170
3912	15.4234
3913	15.4299
3914	15.4363
3915	15.4428
3916	15.4492
3917	15.4557
3918	15.4621
3919	15.4686
3920	15.4750
3921	15.4815
3922	15.4879
3923	15.4943
3924	15.5008
3925	15.5072
3926	15.5136
3927	15.5201
3928	15.5265
3929	15.5329
3930	15.5394
3931	15.5458
3932	15.5522
3933	15.5586
3934	15.5650
3935	15.5715
3936	15.5779
3937	15.5843
3938	15.5907
3939	15.5971
3940	15.6035
3941	15.6099
3942	15.6163
3943	15.6228
3944	15.6292
3945	15.6356
3946	15.6420
3947	15.6484
3948	15.6548
